agent,params,total_mean,total_std,step_mean,last50_mean
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=700",129.84,11.922013252802564,0.2885333333333333,0.318
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=25",128.2,33.15177219998955,0.2848888888888889,0.2972
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=50",137.62,23.205938895032883,0.3058222222222222,0.3232
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=75",140.04,21.457828408298916,0.3112,0.3276
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=100",139.7,18.38069639594757,0.31044444444444447,0.3344
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=150",142.28,15.380559157585918,0.3161777777777778,0.346
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=200",140.62,12.945871928920045,0.31248888888888887,0.3348
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=250",138.14,12.668085885405103,0.3069777777777778,0.3392
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=300",138.78,11.874830525106452,0.3084,0.3424
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=400",135.74,12.505694702814395,0.30164444444444444,0.3456
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=500",131.74,13.010472704709848,0.29275555555555555,0.3376
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=600",130.08,12.770027407958057,0.2890666666666667,0.3184
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=700",128.7,11.798728745080972,0.286,0.3176
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=25",129.92,32.819408891690905,0.2887111111111111,0.3052
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=50",138.4,21.132912719263288,0.3075555555555556,0.3244
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=75",136.5,25.256484315913806,0.30333333333333334,0.3212
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=100",144.76,13.959312303978301,0.3216888888888889,0.3452
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=150",142.16,13.63577647220722,0.3159111111111111,0.3412
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=200",140.46,12.643116704357356,0.3121333333333333,0.3412
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=250",137.88,13.56412916482293,0.3064,0.336
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=300",136.1,14.231303524273523,0.30244444444444446,0.3364
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=400",134.34,13.203953953267181,0.2985333333333333,0.3444
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=500",130.78,12.81294657758316,0.2906222222222222,0.3332
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=600",128.5,13.471822445385778,0.28555555555555556,0.3212
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=700",125.8,11.855800268223145,0.27955555555555556,0.3116
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=25",129.16,32.63700966694099,0.28702222222222223,0.3076
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=50",142.72,18.545123348201273,0.3171555555555556,0.3328
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=75",142.86,17.300878590406906,0.3174666666666667,0.3432
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=100",139.4,19.4,0.30977777777777776,0.3336
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=150",140.78,14.455850026892227,0.3128444444444444,0.3392
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=200",136.86,17.65220666092486,0.3041333333333333,0.334
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=250",138.4,14.319217855734998,0.3075555555555556,0.3452
