agent,params,total_mean,total_std,step_mean,last50_mean
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=200",258.44,20.293013576105448,0.5743111111111111,0.6236
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=250",255.14,20.124621735575555,0.5669777777777778,0.6336
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=300",256.78,17.961391928244314,0.5706222222222223,0.6412
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=400",250.96,21.177308610869325,0.5576888888888889,0.6376
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=500",248.3,20.044201156444224,0.5517777777777778,0.6284
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=600",245.36,19.75222519110189,0.5452444444444444,0.6128
decaying_epsilon_greedy,"ctx_eps_start=0.7,decay=700",240.06,18.570309636621573,0.5334666666666666,0.5896
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=25",240.72,40.99953170464268,0.5349333333333334,0.5604
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=50",247.66,30.7802599079345,0.5503555555555556,0.59
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=75",258.84,26.63032857476603,0.5752,0.6152
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=100",259.54,27.07265040589857,0.5767555555555556,0.6088
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=150",257.92,23.57357843009839,0.5731555555555555,0.6224
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=200",259.9,22.65413869472861,0.5775555555555556,0.6384
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=250",257.54,22.29637638720696,0.5723111111111111,0.6404
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=300",253.52,20.90573127159153,0.5633777777777778,0.642
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=400",249.3,19.90401969452402,0.554,0.6312
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=500",247.0,18.801063799689633,0.5488888888888889,0.6308
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=600",240.4,21.766947420343534,0.5342222222222223,0.596
decaying_epsilon_greedy,"ctx_eps_start=0.8,decay=700",237.94,20.241946546713336,0.5287555555555555,0.5868
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=25",241.4,34.56182865532436,0.5364444444444444,0.5612
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=50",256.22,27.26484182972643,0.5693777777777778,0.6172
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=75",254.08,28.396365964679354,0.5646222222222222,0.6128
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=100",257.06,29.07329358707059,0.5712444444444444,0.6196
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=150",262.92,27.5120628088844,0.5842666666666667,0.632
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=200",259.72,21.846775505781167,0.5771555555555555,0.6356
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=250",261.5,22.566568192793515,0.5811111111111111,0.6548
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=300",258.16,21.646579406455885,0.5736888888888889,0.6484
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=400",249.66,17.779325071554318,0.5548,0.6492
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=500",241.56,20.149600492317457,0.5368,0.6236
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=600",236.42,18.972706712538407,0.5253777777777778,0.5948
decaying_epsilon_greedy,"ctx_eps_start=0.9,decay=700",233.46,18.631382128011865,0.5188,0.5836
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=25",238.62,32.817001691196594,0.5302666666666667,0.5572
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=50",253.48,27.979449601448557,0.5632888888888888,0.604
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=75",258.76,25.277309983461453,0.5750222222222222,0.6232
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=100",259.64,27.553409952308986,0.5769777777777778,0.6272
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=150",263.32,20.67794960821793,0.5851555555555555,0.6436
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=200",256.4,23.90983061420553,0.5697777777777778,0.632
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=250",257.02,21.41633955651619,0.5711555555555555,0.6468
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=300",253.78,19.890992936502695,0.5639555555555555,0.6416
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=400",249.96,20.179157564179928,0.5554666666666667,0.65
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=500",240.18,18.775185751411357,0.5337333333333333,0.6148
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=600",238.04,16.3730998897582,0.5289777777777778,0.6076
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=700",232.96,17.05633020318263,0.5176888888888889,0.5788
ucb,c=0.1,254.5,40.34860592387301,0.5655555555555556,0.5844
ucb,c=0.2,265.58,36.51306067696873,0.5901777777777778,0.6152
ucb,c=0.3,268.62,33.11246895053282,0.5969333333333333,0.6376
ucb,c=0.5,270.4,24.51040595339049,0.6008888888888889,0.6556
ucb,c=0.7,267.94,22.18414749319883,0.5954222222222222,0.6348
ucb,c=1.0,256.14,17.275427635806878,0.5692,0.6224
ucb,c=1.5,243.34,16.051928233081533,0.5407555555555555,0.5908
ucb,c=2.0,236.98,15.413617356091335,0.5266222222222222,0.5828
ucb,c=3.0,225.38,16.330205142618386,0.5008444444444444,0.5528
ucb,c=5.0,216.22,15.810490188479292,0.4804888888888889,0.5024
ucb,c=7.0,217.12,17.192603060618833,0.4824888888888889,0.5248
ucb,c=10.0,215.14,15.302300480646691,0.4780888888888889,0.5004
ucb,ctx_c=0.1,255.52,32.78123853669962,0.5678222222222222,0.602
ucb,ctx_c=0.2,259.02,26.629675176389217,0.5756,0.61
ucb,ctx_c=0.3,261.02,19.992488589467794,0.5800444444444445,0.6204
ucb,ctx_c=0.5,254.4,19.635681806344287,0.5653333333333334,0.6148
ucb,ctx_c=0.7,245.36,19.872352653875684,0.5452444444444444,0.5884
ucb,ctx_c=1.0,237.9,18.87034710862521,0.5286666666666666,0.5696
ucb,ctx_c=1.5,229.9,19.147062437878038,0.5108888888888888,0.5516
ucb,ctx_c=2.0,227.9,16.70478973228936,0.5064444444444445,0.54
ucb,ctx_c=3.0,220.3,17.719198627477486,0.4895555555555556,0.526
ucb,ctx_c=5.0,217.68,19.48480433568682,0.48373333333333335,0.4992
ucb,ctx_c=7.0,214.02,15.771480589976326,0.4756,0.4908
ucb,ctx_c=10.0,213.14,16.613259764417098,0.4736444444444444,0.5064
